animation_name,frame,fov
a60300_000_0.cmt,211,0.44858649373054504
a60300_000_0.cmt,212,0.4450569748878479
a60300_000_0.cmt,213,0.441200315952301
a60300_000_0.cmt,214,0.437112957239151
a60300_000_0.cmt,215,0.43289050459861755
a60300_000_0.cmt,216,0.42862817645072937
a60300_000_0.cmt,217,0.42442041635513306
a60300_000_0.cmt,218,0.4203610420227051
a60300_000_0.cmt,219,0.41654330492019653
a60300_000_0.cmt,220,0.41305992007255554
a60300_000_0.cmt,221,0.4100032150745392
a60300_000_0.cmt,222,0.40746524930000305
a60300_000_0.cmt,223,0.40553808212280273
a60300_000_0.cmt,224,0.4043138921260834
a60300_000_0.cmt,225,0.4038851857185364
a60300_000_0.cmt,226,0.4038851857185364
a60300_000_0.cmt,227,0.40406495332717896
a60300_000_0.cmt,228,0.40459683537483215
a60300_000_0.cmt,229,0.4054698944091797
a60300_000_0.cmt,230,0.4066734313964844
a60300_000_0.cmt,231,0.40819647908210754
a60300_000_0.cmt,232,0.41002848744392395
a60300_000_0.cmt,233,0.4121589660644531
a60300_000_0.cmt,234,0.4145774245262146
a60300_000_0.cmt,235,0.41727355122566223
a60300_000_0.cmt,236,0.42023688554763794
a60300_000_0.cmt,237,0.42345717549324036
a60300_000_0.cmt,238,0.4269242584705353
a60300_000_0.cmt,239,0.430627703666687
a60300_000_0.cmt,240,0.4345574676990509
a60300_000_0.cmt,241,0.4387032985687256
a60300_000_0.cmt,242,0.44305509328842163
a60300_000_0.cmt,243,0.44760242104530334
a60300_000_0.cmt,244,0.45233526825904846
a60300_000_0.cmt,245,0.45724326372146606
a60300_000_0.cmt,246,0.46231624484062195
a60300_000_0.cmt,247,0.46754375100135803
a60300_000_0.cmt,248,0.47291556000709534
a60300_000_0.cmt,249,0.4784211218357086
a60300_000_0.cmt,250,0.4840499460697174
a60300_000_0.cmt,251,0.48979148268699646
a60300_000_0.cmt,252,0.49563509225845337
a60300_000_0.cmt,253,0.5015699863433838
a60300_000_0.cmt,254,0.5075852870941162
a60300_000_0.cmt,255,0.5136700868606567
a60300_000_0.cmt,256,0.5198133587837219
a60300_000_0.cmt,257,0.5260037779808044
a60300_000_0.cmt,258,0.5322301983833313
a60300_000_0.cmt,259,0.5384810566902161
a60300_000_0.cmt,260,0.5447448492050171
a60300_000_0.cmt,261,0.5510097742080688
a60300_000_0.cmt,262,0.557263970375061
a60300_000_0.cmt,263,0.5634954571723938
a60300_000_0.cmt,264,0.5696919560432434
a60300_000_0.cmt,265,0.5758413076400757
a60300_000_0.cmt,266,0.581930935382843
a60300_000_0.cmt,267,0.5879480838775635
a60300_000_0.cmt,268,0.5938801765441895
a60300_000_0.cmt,269,0.5997142195701599
a60300_000_0.cmt,270,0.6054369807243347
a60300_000_0.cmt,271,0.6110353469848633
a60300_000_0.cmt,272,0.6164959073066711
a60300_000_0.cmt,273,0.6218051314353943
a60300_000_0.cmt,274,0.6269494891166687
a60300_000_0.cmt,275,0.6319150924682617
a60300_000_0.cmt,276,0.6366881132125854
a60300_000_0.cmt,277,0.641254723072052
a60300_000_0.cmt,278,0.6456008553504944
a60300_000_0.cmt,279,0.6497123837471008
a60300_000_0.cmt,280,0.6535753607749939
a60300_000_0.cmt,281,0.6571753621101379
a60300_000_0.cmt,282,0.6604986190795898
a60300_000_0.cmt,283,0.6635306477546692
a60300_000_0.cmt,284,0.6662575602531433
a60300_000_0.cmt,285,0.6686652898788452
a60300_000_0.cmt,286,0.6707397699356079
a60300_000_0.cmt,287,0.6724674701690674
a60300_000_0.cmt,288,0.6738343834877014
a60300_000_0.cmt,289,0.6748271584510803
a60300_000_0.cmt,290,0.6754323840141296
a60300_000_0.cmt,291,0.6756370067596436
a60320_000_0.cmt,0,0.16621746122837067
a60320_000_0.cmt,1,0.16622282564640045
a60320_000_0.cmt,2,0.16626039147377014
a60320_000_0.cmt,3,0.16636238992214203
a60320_000_0.cmt,4,0.1665610373020172
a60320_000_0.cmt,5,0.1668885201215744
a60320_000_0.cmt,6,0.16737711429595947
a60320_000_0.cmt,7,0.1680590659379959
a60320_000_0.cmt,8,0.16896666586399078
a60320_000_0.cmt,9,0.17013226449489594
a60320_000_0.cmt,10,0.17158831655979156
a60320_000_0.cmt,11,0.17336717247962952
a60320_000_0.cmt,12,0.17550157010555267
a60320_000_0.cmt,13,0.17802409827709198
a60320_000_0.cmt,14,0.18096768856048584
a60320_000_0.cmt,15,0.1843654066324234
a60320_000_0.cmt,16,0.18825043737888336
a60320_000_0.cmt,17,0.19265639781951904
a60320_000_0.cmt,18,0.19761717319488525
a60320_000_0.cmt,19,0.20316694676876068
a60320_000_0.cmt,20,0.20934048295021057
a60320_000_0.cmt,21,0.21617308259010315
a60320_000_0.cmt,22,0.2237005978822708
a60320_000_0.cmt,23,0.2333553433418274
a60320_000_0.cmt,24,0.2505413889884949
a60320_000_0.cmt,25,0.281377375125885
a60320_000_0.cmt,26,0.3616749346256256
a60320_000_0.cmt,27,0.4816347360610962
a60320_000_0.cmt,28,0.5728225708007812
a60320_000_0.cmt,29,0.5955238342285156
a60320_000_0.cmt,30,0.5841406583786011
a60320_000_0.cmt,31,0.5728225708007812
a60320_000_0.cmt,32,0.5728225708007812
a60320_000_0.cmt,33,0.5728225708007812
a60320_000_0.cmt,34,0.5728225708007812
a60320_000_0.cmt,35,0.5728225708007812
a60320_000_0.cmt,36,0.5728225708007812
a60320_000_0.cmt,37,0.5728225708007812
a60320_000_0.cmt,38,0.5728225708007812
a60320_000_0.cmt,39,0.5728225708007812
a60320_000_0.cmt,40,0.5728225708007812
a60320_000_0.cmt,41,0.5728225708007812
a60320_000_0.cmt,42,0.5728225708007812
a60320_000_0.cmt,43,0.5728225708007812
a60320_000_0.cmt,44,0.5728225708007812
a60320_000_0.cmt,45,0.5728225708007812
a60320_000_0.cmt,46,0.5728225708007812
a60320_000_0.cmt,47,0.5728225708007812
a60320_000_0.cmt,48,0.5728225708007812
a60320_000_0.cmt,49,0.5728225708007812
a60320_000_0.cmt,50,0.5728225708007812
a60320_000_0.cmt,51,0.5728225708007812
a60320_000_0.cmt,52,0.5728225708007812
a60320_000_0.cmt,53,0.34469470381736755
a60320_000_0.cmt,54,0.34471219778060913
a60320_000_0.cmt,55,0.34483471512794495
a60320_000_0.cmt,56,0.34516727924346924
a60320_000_0.cmt,57,0.3458150029182434
a60320_000_0.cmt,58,0.3468831181526184
a60320_000_0.cmt,59,0.348477303981781
a60320_000_0.cmt,60,0.3507035970687866
a60320_000_0.cmt,61,0.3536689281463623
a60320_000_0.cmt,62,0.3574809730052948
a60320_000_0.cmt,63,0.36224883794784546
a60320_000_0.cmt,64,0.3680834472179413
a60320_000_0.cmt,65,0.37509772181510925
a60320_000_0.cmt,66,0.385235995054245
a60320_000_0.cmt,67,0.3997454047203064
a60320_000_0.cmt,68,0.417698472738266
a60320_000_0.cmt,69,0.4381614625453949
a60320_000_0.cmt,70,0.46018216013908386
a60320_000_0.cmt,71,0.48277950286865234
a60320_000_0.cmt,72,0.5049346089363098
a60320_000_0.cmt,73,0.5255872011184692
a60320_000_0.cmt,74,0.5436359643936157
a60320_000_0.cmt,75,0.5579466819763184
a60320_000_0.cmt,76,0.5673682689666748
a60320_000_0.cmt,77,0.5707573294639587
a60320_000_0.cmt,78,0.5707573294639587
a60320_000_0.cmt,79,0.5707573294639587
a60320_000_0.cmt,80,0.5707573294639587
a60320_000_0.cmt,81,0.5707573294639587
a60320_000_0.cmt,82,0.5707573294639587
a60320_000_0.cmt,83,0.5707573294639587
a60320_000_0.cmt,84,0.5707573294639587
a60320_000_0.cmt,85,0.5707573294639587
a60320_000_0.cmt,86,0.5707573294639587
a60320_000_0.cmt,87,0.5707573294639587
a60320_000_0.cmt,88,0.5707573294639587
a60320_000_0.cmt,89,0.5707573294639587
a60320_000_0.cmt,90,0.5707573294639587
a60320_000_0.cmt,91,0.5707573294639587
a60320_000_0.cmt,92,0.5707573294639587
a60320_000_0.cmt,93,0.5707573294639587
a60320_000_0.cmt,94,0.5707573294639587
a60320_000_0.cmt,95,0.5707573294639587
a60320_000_0.cmt,96,0.5707573294639587
a60320_000_0.cmt,97,0.5707573294639587
a60320_000_0.cmt,98,0.5707573294639587
a60320_000_0.cmt,99,0.5707573294639587
a60320_000_0.cmt,100,0.5707573294639587
a60320_000_0.cmt,101,0.5707573294639587
a60320_000_0.cmt,102,0.5707573294639587
a60320_000_0.cmt,103,0.5707573294639587
a60320_000_0.cmt,104,0.5707573294639587
a60320_000_0.cmt,105,0.5707573294639587
a60320_000_0.cmt,106,0.5707573294639587
a60320_000_0.cmt,107,0.5707573294639587
a60320_000_0.cmt,108,0.5707573294639587
a60320_000_0.cmt,109,0.5707573294639587
a60320_000_0.cmt,110,0.5707573294639587
a60320_000_0.cmt,111,0.5707573294639587
a60320_000_0.cmt,112,0.5707573294639587
a60320_000_0.cmt,113,0.5707573294639587
a60320_000_0.cmt,114,0.5707573294639587
a60320_000_0.cmt,115,0.5707573294639587
a60320_000_0.cmt,116,0.5707573294639587
a60320_000_0.cmt,117,0.5707573294639587
a60320_000_0.cmt,118,0.5707573294639587
a60320_000_0.cmt,119,0.5707573294639587
a60320_000_0.cmt,120,0.5707573294639587
a60320_000_0.cmt,121,0.5707573294639587
a60320_000_0.cmt,122,0.5707573294639587
a60320_000_0.cmt,123,0.5707573294639587
a60320_000_0.cmt,124,0.5707573294639587
a60320_000_0.cmt,125,0.5707573294639587
a60320_000_0.cmt,126,0.5707573294639587
a60320_000_0.cmt,127,0.5707573294639587
a60320_000_0.cmt,128,0.5707573294639587
a60320_000_0.cmt,129,0.5707573294639587
a60320_000_0.cmt,130,0.5707573294639587
a60320_000_0.cmt,131,0.5707573294639587
a60320_000_0.cmt,132,0.5707573294639587
a60320_000_0.cmt,133,0.5707573294639587
a60320_000_0.cmt,134,0.5707573294639587
a60320_000_0.cmt,135,0.5707573294639587
a60320_000_0.cmt,136,0.5707573294639587
a60320_000_0.cmt,137,0.5707573294639587
a60320_000_0.cmt,138,0.5707573294639587
a60320_000_0.cmt,139,0.5707573294639587
a60320_000_0.cmt,140,0.5707573294639587
a60320_000_0.cmt,141,0.5707573294639587
a60320_000_0.cmt,142,0.5707573294639587
a60320_000_0.cmt,143,0.5707573294639587
a60320_000_0.cmt,144,0.5707573294639587
a60320_000_0.cmt,145,0.5707573294639587
a60320_000_0.cmt,146,0.5707573294639587
a60320_000_0.cmt,147,0.5707573294639587
a60320_000_0.cmt,148,0.5707573294639587
a60320_000_0.cmt,149,0.5707573294639587
a60320_000_0.cmt,150,0.5707573294639587
a60320_000_0.cmt,151,0.5707573294639587
a60320_000_0.cmt,152,0.5707573294639587
a60320_000_0.cmt,153,0.5707573294639587
a60320_000_0.cmt,154,0.5707573294639587
a60320_000_0.cmt,155,0.5707573294639587
a60320_000_0.cmt,156,0.5707573294639587
a60320_000_0.cmt,157,0.5707573294639587
a60320_000_0.cmt,158,0.5707573294639587
a60320_000_0.cmt,159,0.5707573294639587
a60320_000_0.cmt,160,0.5707573294639587
a60320_000_0.cmt,161,0.5707573294639587
a60320_000_0.cmt,162,0.5707573294639587
a60320_000_0.cmt,163,0.5707573294639587
a60320_000_0.cmt,164,0.5707573294639587
a60320_000_0.cmt,165,0.5707573294639587
a60320_000_0.cmt,166,0.5707573294639587
a60320_000_0.cmt,167,0.5707573294639587
a60320_000_0.cmt,168,0.5707573294639587
a60320_000_0.cmt,169,0.5707573294639587
a60320_000_0.cmt,170,0.5707573294639587
a60320_000_0.cmt,171,0.5707573294639587
a60320_000_0.cmt,172,0.5707573294639587
a60320_000_0.cmt,173,0.5707573294639587
a60320_000_0.cmt,174,0.5707573294639587
a60320_000_0.cmt,175,0.5707573294639587
a60320_000_0.cmt,176,0.5707573294639587
a60320_000_0.cmt,177,0.5707573294639587
a60320_000_0.cmt,178,0.5707573294639587
a60320_000_0.cmt,179,0.5707573294639587
a60320_000_0.cmt,180,0.5707573294639587
a60320_000_0.cmt,181,0.5707573294639587
a60320_000_0.cmt,182,0.5707573294639587
a60320_000_0.cmt,183,0.5707573294639587
a60320_000_0.cmt,184,0.5707573294639587
a60320_000_0.cmt,185,0.5707573294639587
a60320_000_0.cmt,186,0.5707573294639587
a60320_000_0.cmt,187,0.5707573294639587
a60320_000_0.cmt,188,0.5707573294639587
a60320_000_0.cmt,189,0.5707573294639587
a60320_000_0.cmt,190,0.5707573294639587
a60320_000_0.cmt,191,0.5707573294639587
a60320_000_0.cmt,192,0.5707573294639587
a60320_000_0.cmt,193,0.5707573294639587
a60320_000_0.cmt,194,0.5707573294639587
a60320_000_0.cmt,195,0.5707573294639587
a60320_000_0.cmt,196,0.5707573294639587
a60320_000_0.cmt,197,0.5707573294639587
a60320_000_0.cmt,198,0.5707573294639587
a60320_000_0.cmt,199,0.5707573294639587
a60320_000_0.cmt,200,0.5707573294639587
a60320_000_0.cmt,201,0.5707573294639587
a60320_000_0.cmt,202,0.5707573294639587
a60320_000_0.cmt,203,0.5707573294639587
a60320_000_0.cmt,204,0.5707573294639587
a60320_000_0.cmt,205,0.5707573294639587
a60320_000_0.cmt,206,0.5707573294639587
a60320_000_0.cmt,207,0.5707573294639587
a60320_000_0.cmt,208,0.5707573294639587
a60320_000_0.cmt,209,0.5707573294639587
a60320_000_0.cmt,210,0.5707573294639587
a60330_000_0.cmt,0,0.8819849491119385
a60330_000_0.cmt,1,0.8664447069168091
a60330_000_0.cmt,2,0.8502873182296753
a60330_000_0.cmt,3,0.8335995078086853
a60330_000_0.cmt,4,0.8164650797843933
a60330_000_0.cmt,5,0.7989651560783386
a60330_000_0.cmt,6,0.7811779975891113
a60330_000_0.cmt,7,0.763178288936615
a60330_000_0.cmt,8,0.7450380325317383
a60330_000_0.cmt,9,0.726826012134552
a60330_000_0.cmt,10,0.7086081504821777
a60330_000_0.cmt,11,0.6904477477073669
a60330_000_0.cmt,12,0.6724050641059875
a60330_000_0.cmt,13,0.6545378565788269
a60330_000_0.cmt,14,0.6369019150733948
a60330_000_0.cmt,15,0.6195505857467651
a60330_000_0.cmt,16,0.6025353670120239
a60330_000_0.cmt,17,0.5859063267707825
a60330_000_0.cmt,18,0.569711446762085
a60330_000_0.cmt,19,0.5539981126785278
a60330_000_0.cmt,20,0.5388122200965881
a60330_000_0.cmt,21,0.5241988897323608
a60330_000_0.cmt,22,0.5102027654647827
a60330_000_0.cmt,23,0.4968677759170532
a60330_000_0.cmt,24,0.4842376708984375
a60330_000_0.cmt,25,0.4723562002182007
a60330_000_0.cmt,26,0.4612669050693512
a60330_000_0.cmt,27,0.4510137140750885
a60330_000_0.cmt,28,0.44164103269577026
a60330_000_0.cmt,29,0.43319326639175415
a60330_000_0.cmt,30,0.4257160723209381
a60330_000_0.cmt,31,0.4192553758621216
a60330_000_0.cmt,32,0.41385820508003235
a60330_000_0.cmt,33,0.40957266092300415
a60330_000_0.cmt,34,0.4064480662345886
a60330_000_0.cmt,35,0.40453478693962097
a60330_000_0.cmt,36,0.4038851857185364
a60330_000_0.cmt,37,0.4038851857185364
a60330_000_0.cmt,38,0.4038851857185364
a60330_000_0.cmt,39,0.4038851857185364
a60330_000_0.cmt,40,0.4038851857185364
a60330_000_0.cmt,41,0.4038851857185364
a60330_000_0.cmt,42,0.4038851857185364
a60330_000_0.cmt,43,0.4038851857185364
a60330_000_0.cmt,44,0.4038851857185364
a60330_000_0.cmt,45,0.4038851857185364
a60330_000_0.cmt,46,0.4038851857185364
a60330_000_0.cmt,47,0.4038851857185364
a60330_000_0.cmt,48,0.4038851857185364
a60330_000_0.cmt,49,0.4038851857185364
a60330_000_0.cmt,50,0.4038851857185364
a60330_000_0.cmt,51,0.4038851857185364
a60330_000_0.cmt,52,0.4038851857185364
a60330_000_0.cmt,53,0.4038851857185364
a60330_000_0.cmt,54,0.4038851857185364
a60330_000_0.cmt,55,0.4038851857185364
a60330_000_0.cmt,56,0.4038851857185364
a60330_000_0.cmt,57,0.4038851857185364
a60330_000_0.cmt,58,0.4038851857185364
a60330_000_0.cmt,59,0.4038851857185364
a60330_000_0.cmt,60,0.4038851857185364
a60330_000_0.cmt,61,0.4038851857185364
a60330_000_0.cmt,62,0.4038851857185364
a60330_000_0.cmt,63,0.4038851857185364
a60330_000_0.cmt,64,0.4038851857185364
a60330_000_0.cmt,65,0.4038851857185364
a60330_000_0.cmt,66,0.4038851857185364
a60330_000_0.cmt,67,0.4038851857185364
a60330_000_0.cmt,68,0.4038851857185364
a60330_000_0.cmt,69,0.4038851857185364
a60330_000_0.cmt,70,0.4038851857185364
a60330_000_0.cmt,71,0.4038851857185364
a60330_000_0.cmt,72,0.4038851857185364
a60330_000_0.cmt,73,0.4038851857185364
a60330_000_0.cmt,74,0.4038851857185364
a60330_000_0.cmt,75,0.4038851857185364
a60330_000_0.cmt,76,0.40400493144989014
a60330_000_0.cmt,77,0.40447378158569336
a60330_000_0.cmt,78,0.4051559269428253
a60330_000_0.cmt,79,0.4060419499874115
a60330_000_0.cmt,80,0.407122403383255
a60330_000_0.cmt,81,0.4083879590034485
a60330_000_0.cmt,82,0.4098292589187622
a60330_000_0.cmt,83,0.4114370346069336
a60330_000_0.cmt,84,0.4132018983364105
a60330_000_0.cmt,85,0.4151146411895752
a60330_000_0.cmt,86,0.41716593503952026
a60330_000_0.cmt,87,0.419346421957016
a60330_000_0.cmt,88,0.4216468632221222
a60330_000_0.cmt,89,0.4240579307079315
a60330_000_0.cmt,90,0.42657023668289185
a60330_000_0.cmt,91,0.42917439341545105
a60330_000_0.cmt,92,0.43186113238334656
a60330_000_0.cmt,93,0.43462085723876953
a60330_000_0.cmt,94,0.43744421005249023
a60330_000_0.cmt,95,0.4403217136859894
a60330_000_0.cmt,96,0.44324374198913574
a60330_000_0.cmt,97,0.44620078802108765
a60330_000_0.cmt,98,0.44918325543403625
a60330_000_0.cmt,99,0.4521814286708832
a60330_000_0.cmt,100,0.45518556237220764
a60330_000_0.cmt,101,0.4581858515739441
a60330_000_0.cmt,102,0.4611726999282837
a60330_000_0.cmt,103,0.46413594484329224
a60330_000_0.cmt,104,0.4670657813549042
